time,identity,phase_roi_fraction,top_current,max_temperature,joule_power
0.35000000000000003,MF_PLUS_SAMPLER,0.0,0.0,0.46505495848753187,0.0
0.375,Reference,0.06611570247933884,0.0,0.4343288329239262,0.0
0.375,STRONG_RAW,0.0,0.0,0.02881535392204755,0.0
0.375,MF_ONLY,0.0,0.0,0.5262674584913392,0.0
0.375,SAMPLER_ONLY,0.0,0.0,0.040717490955641186,0.0
0.375,MF_PLUS_SAMPLER,0.0,0.0,0.4870363387229755,0.0
0.4,Reference,0.06198347107438017,0.0,0.3763279231203826,0.0
0.4,STRONG_RAW,0.0,0.0,0.030146568363729198,0.0
0.4,MF_ONLY,0.0,0.0,0.5473047455049257,0.0
0.4,SAMPLER_ONLY,0.0,0.0,0.04241519009573907,0.0
0.4,MF_PLUS_SAMPLER,0.0,0.0,0.5111182717386183,0.0
0.425,Reference,0.05991735537190083,0.0,0.3291408053603274,0.0
0.425,STRONG_RAW,0.0,0.0,0.03142982622983261,0.0
0.425,MF_ONLY,0.0,0.0,0.5694114914141959,0.0
0.425,SAMPLER_ONLY,0.0,0.0,0.044029907227231456,0.0
0.425,MF_PLUS_SAMPLER,0.0,0.0,0.5365895275737654,0.0
0.45,Reference,0.05578512396694215,0.0,0.2896563842005773,0.0
0.45,STRONG_RAW,0.0,0.0,0.03266846884803113,0.0
0.45,MF_ONLY,0.0,0.0,0.5911334783611026,0.0
0.45,SAMPLER_ONLY,0.0,0.0,0.045567249612848734,0.0
0.45,MF_PLUS_SAMPLER,0.0,0.0,0.5611324830146341,0.0
0.47500000000000003,Reference,0.049586776859504134,0.0,0.2558873493578046,0.0
0.47500000000000003,STRONG_RAW,0.0,0.0,0.03386563110964215,0.0
0.47500000000000003,MF_ONLY,0.0,0.0,0.612659226364685,0.0
0.47500000000000003,SAMPLER_ONLY,0.0,0.0,0.047032457183999093,0.0
0.47500000000000003,MF_PLUS_SAMPLER,0.0,0.0,0.5833280311748517,0.0
0.5,Reference,0.04648760330578512,0.0,0.22680190529972993,0.0
0.5,STRONG_RAW,0.0,0.0,0.03502425427962449,0.0
0.5,MF_ONLY,0.0,0.0,0.632409760767364,0.0
0.5,SAMPLER_ONLY,0.0,0.0,0.048430426601617664,0.0
0.5,MF_PLUS_SAMPLER,0.0,0.0,0.6019723045936661,0.0
0.525,Reference,0.04493801652892562,0.0,0.20159130992349264,0.0
0.525,STRONG_RAW,0.0,0.0,0.03614709798027812,0.0
0.525,MF_ONLY,0.0,0.0,0.6501808228079782,0.0
0.525,SAMPLER_ONLY,0.0,0.0,0.04976602929440219,0.0
0.525,MF_PLUS_SAMPLER,0.0,0.0,0.6170601359776011,0.0
0.55,Reference,0.038223140495867766,0.0,0.1796848627626013,0.0
0.55,STRONG_RAW,0.0,0.0,0.0372367514021981,0.0
0.55,MF_ONLY,0.0,0.0,0.6660680747243364,0.0
0.55,SAMPLER_ONLY,0.0,0.0,0.051044238808669234,0.0
0.55,MF_PLUS_SAMPLER,0.0,0.0,0.6289747840031413,0.0
0.5750000000000001,Reference,0.03512396694214876,0.0,0.16060651351508792,0.0
0.5750000000000001,STRONG_RAW,0.0,0.0,0.0382956437925427,0.0
0.5750000000000001,MF_ONLY,0.0,0.0,0.6801039182911696,0.0
0.5750000000000001,SAMPLER_ONLY,0.0,0.0,0.05226809463891679,0.0
0.5750000000000001,MF_PLUS_SAMPLER,0.0,0.0,0.6371602031513479,0.0
0.6,Reference,0.031508264462809916,0.0,0.14357223231785385,0.0
0.6,STRONG_RAW,0.0,0.0,0.03932605426741501,0.0
0.6,MF_ONLY,0.0,0.0,0.6921795617965195,0.0
0.6,SAMPLER_ONLY,0.0,0.0,0.053441324126772556,0.0
0.6,MF_PLUS_SAMPLER,0.0,0.0,0.6426331354387886,0.0
0.625,Reference,0.028925619834710745,0.0,0.1283077243831666,0.0
0.625,STRONG_RAW,0.0,0.0,0.04033012099211354,0.0
0.625,MF_ONLY,0.0,0.0,0.7027414979554572,0.0
0.625,SAMPLER_ONLY,0.0,0.0,0.054567410045770454,0.0
0.625,MF_PLUS_SAMPLER,0.0,0.0,0.6470177452569114,0.0
0.65,Reference,0.024793388429752067,0.0,0.1146469572913505,0.0
0.65,STRONG_RAW,0.0,0.0,0.04131053020732407,0.0
0.65,MF_ONLY,0.0,0.0,0.7128378230763072,0.0
0.65,SAMPLER_ONLY,0.0,0.0,0.055649606483951626,0.0
0.65,MF_PLUS_SAMPLER,0.0,0.0,0.6520525171835972,0.0
0.675,Reference,0.02169421487603306,0.0,0.10243328605760452,0.0
0.675,STRONG_RAW,0.0,0.0,0.042269463420988064,0.0
0.675,MF_ONLY,0.0,0.0,0.7224900736914803,0.0
0.675,SAMPLER_ONLY,0.0,0.0,0.05669095367161666,0.0
0.675,MF_PLUS_SAMPLER,0.0,0.0,0.6587774066721687,0.0
0.7000000000000001,Reference,0.01756198347107438,0.0,0.09152107531193603,0.0
0.7000000000000001,STRONG_RAW,0.0,0.0,0.043207822994966935,0.0
0.7000000000000001,MF_ONLY,0.0,0.0,0.7316522514620498,0.0
0.7000000000000001,SAMPLER_ONLY,0.0,0.0,0.0576942918246345,0.0
0.7000000000000001,MF_PLUS_SAMPLER,0.0,0.0,0.6673870946636945,0.0
0.725,Reference,0.015495867768595042,0.0,0.08177638711857596,0.0
0.725,STRONG_RAW,0.0,0.0,0.044127264682354304,0.0
0.725,MF_ONLY,0.0,0.0,0.7401266036290657,0.0
0.725,SAMPLER_ONLY,0.0,0.0,0.058662274068961365,0.0
0.725,MF_PLUS_SAMPLER,0.0,0.0,0.677550920944119,0.0
0.75,Reference,0.012396694214876033,0.0,0.0730770359320574,0.0
0.75,STRONG_RAW,0.0,0.0,0.04502934114100385,0.0
0.75,MF_ONLY,0.0,0.0,0.747985427713336,0.0
0.75,SAMPLER_ONLY,0.0,0.0,0.05959821451227525,0.0
0.75,MF_PLUS_SAMPLER,0.0,0.0,0.6887359374598919,0.0
0.775,Reference,0.009297520661157025,0.0,0.06531223543964988,0.0
0.775,STRONG_RAW,0.0,0.0,0.04591550808245169,0.0
0.775,MF_ONLY,0.0,0.0,0.7563635388447603,0.0
0.775,SAMPLER_ONLY,0.0,0.0,0.060504867560232344,0.0
0.775,MF_PLUS_SAMPLER,0.0,0.0,0.699132830250744,0.0
0.8,Reference,0.006714876033057851,0.0,0.05838199854839183,0.0
0.8,STRONG_RAW,0.0,0.0,0.04678713002508689,0.0
0.8,MF_ONLY,0.0,0.0,0.7642693689057398,0.0
0.8,SAMPLER_ONLY,0.0,0.0,0.0613832621744135,0.0
0.8,MF_PLUS_SAMPLER,0.0,0.0,0.7072902191583668,0.0
0.8250000000000001,Reference,0.004132231404958678,0.0,0.052196402852762815,0.0
0.8250000000000001,STRONG_RAW,0.0,0.0,0.0476454856771729,0.0
0.8250000000000001,MF_ONLY,0.0,0.0,0.7710958488097522,0.0
0.8250000000000001,SAMPLER_ONLY,0.0,0.0,0.0622354171790149,0.0
0.8250000000000001,MF_PLUS_SAMPLER,0.0,0.0,0.7132435330332599,0.0
0.85,Reference,0.0010330578512396695,0.0,0.04667559055239104,0.0
0.85,STRONG_RAW,0.0,0.0,0.048491772973675164,0.0
0.85,MF_ONLY,0.0,0.0,0.7762412398024291,0.0
0.85,SAMPLER_ONLY,0.0,0.0,0.06306321718996649,0.0
0.85,MF_PLUS_SAMPLER,0.0,0.0,0.7165252165216802,0.0
0.875,Reference,0.0,0.0,0.04174634644238503,0.0
0.875,STRONG_RAW,0.0,0.0,0.04932711378930603,0.0
0.875,MF_ONLY,0.0,0.0,0.779604888536887,0.0
0.875,SAMPLER_ONLY,0.0,0.0,0.06386842117431131,0.0
0.875,MF_PLUS_SAMPLER,0.0,0.0,0.7175872779020073,0.0
0.9,Reference,0.0,0.0,0.03734415889421686,0.0
0.9,STRONG_RAW,0.0,0.0,0.05015255834875928,0.0
0.9,MF_ONLY,0.0,0.0,0.7818207904158068,0.0
0.9,SAMPLER_ONLY,0.0,0.0,0.06465267044164516,0.0
0.9,MF_PLUS_SAMPLER,0.0,0.0,0.7173897519536502,0.0
0.925,Reference,0.0,0.0,0.03341159462869448,0.0
0.925,STRONG_RAW,0.0,0.0,0.050969089353756956,0.0
0.925,MF_ONLY,0.0,0.0,0.7850348188300668,0.0
0.925,SAMPLER_ONLY,0.0,0.0,0.06541749610529729,0.0
0.925,MF_PLUS_SAMPLER,0.0,0.0,0.7175060411683545,0.0
0.9500000000000001,Reference,0.0,0.0,0.029897467552176288,0.0
0.9500000000000001,STRONG_RAW,0.0,0.0,0.051777625845271874,0.0
0.9500000000000001,MF_ONLY,0.0,0.0,0.7880796942124053,0.0
0.9500000000000001,SAMPLER_ONLY,0.0,0.0,0.06616432604841872,0.0
0.9500000000000001,MF_PLUS_SAMPLER,0.0,0.0,0.7193009332048897,0.0
0.975,Reference,0.0,0.0,0.02675621270688124,0.0
0.975,STRONG_RAW,0.0,0.0,0.052580396830599875,0.0
0.975,MF_ONLY,0.0,0.0,0.7914463161848542,0.0
0.975,SAMPLER_ONLY,0.0,0.0,0.06689449142780718,0.0
0.975,MF_PLUS_SAMPLER,0.0,0.0,0.7233494299623309,0.0
1.0,Reference,0.0,0.0,0.02394731162763849,0.0
1.0,STRONG_RAW,0.0,0.0,0.05337727101687194,0.0
1.0,MF_ONLY,0.0,0.0,0.7956973165023568,0.0
1.0,SAMPLER_ONLY,0.0,0.0,0.06760974720291184,0.0
1.0,MF_PLUS_SAMPLER,0.0,0.0,0.7314624840671899,0.0
1.025,Reference,0.0,0.0,0.0214347654370437,0.0
1.025,STRONG_RAW,0.0,0.0,0.05416991228640071,0.0
1.025,MF_ONLY,0.0,0.0,0.8008613525417214,0.0
1.025,SAMPLER_ONLY,0.0,0.0,0.06831108136129241,0.0
1.025,MF_PLUS_SAMPLER,0.0,0.0,0.7416138576575189,0.0
1.05,Reference,0.0,0.0,0.019186611409335832,0.0
1.05,STRONG_RAW,0.0,0.0,0.054959451459484665,0.0
1.05,MF_ONLY,0.0,0.0,0.8073996383563049,0.0
1.05,SAMPLER_ONLY,0.0,0.0,0.06899918332827001,0.0
1.05,MF_PLUS_SAMPLER,0.0,0.0,0.7519728677569262,0.0
1.075,Reference,0.0,0.0,0.01717447941009237,0.0
1.075,STRONG_RAW,0.0,0.0,0.05574504012589045,0.0
1.075,MF_ONLY,0.0,0.0,0.813248193908036,0.0
1.075,SAMPLER_ONLY,0.0,0.0,0.06967505061152274,0.0
1.075,MF_PLUS_SAMPLER,0.0,0.0,0.762052404864891,0.0
1.1,Reference,0.0,0.0,0.015373185931092182,0.0
1.1,STRONG_RAW,0.0,0.0,0.05652728859230674,0.0
1.1,MF_ONLY,0.0,0.0,0.8206569819940271,0.0
1.1,SAMPLER_ONLY,0.0,0.0,0.07033961062384701,0.0
1.1,MF_PLUS_SAMPLER,0.0,0.0,0.769734345832217,0.0
1.125,Reference,0.0,0.0,0.013760364690424331,0.0
1.125,STRONG_RAW,0.0,0.0,0.05730676443108435,0.0
1.125,MF_ONLY,0.0,0.0,0.8262638502952506,0.0
1.125,SAMPLER_ONLY,0.0,0.0,0.0709937249833353,0.0
1.125,MF_PLUS_SAMPLER,0.0,0.0,0.7737036832479124,0.0
1.1500000000000001,Reference,0.0,0.0,0.012316133450399707,0.0
1.1500000000000001,STRONG_RAW,0.0,0.0,0.058083994744713534,0.0
1.1500000000000001,MF_ONLY,0.0,0.0,0.829096491265534,0.0
1.1500000000000001,SAMPLER_ONLY,0.0,0.0,0.0716381935292203,0.0
1.1500000000000001,MF_PLUS_SAMPLER,0.0,0.0,0.7735163967603652,0.0
1.175,Reference,0.0,0.0,0.011022796656170957,0.0
1.175,STRONG_RAW,0.0,0.0,0.058859468285800444,0.0
1.175,MF_ONLY,0.0,0.0,0.8288215956050827,0.0
1.175,SAMPLER_ONLY,0.0,0.0,0.07227375807258207,0.0
1.175,MF_PLUS_SAMPLER,0.0,0.0,0.7704676352866131,0.0
1.2,Reference,0.0,0.0,0.009864582871698236,0.0
1.2,STRONG_RAW,0.0,0.0,0.05963363744207246,0.0
1.2,MF_ONLY,0.0,0.0,0.8257665099101797,0.0
1.2,SAMPLER_ONLY,0.0,0.0,0.0729043382293997,0.0
1.2,MF_PLUS_SAMPLER,0.0,0.0,0.7641480186227113,0.0
1.225,Reference,0.0,0.0,0.008827415108779641,0.0
1.225,STRONG_RAW,0.0,0.0,0.06040692009534499,0.0
1.225,MF_ONLY,0.0,0.0,0.8220664932618942,0.0
1.225,SAMPLER_ONLY,0.0,0.0,0.07352846982755754,0.0
1.225,MF_PLUS_SAMPLER,0.0,0.0,0.7556444690758206,0.0
1.25,Reference,0.0,0.0,0.007898711325761129,0.0
1.25,STRONG_RAW,0.0,0.0,0.06117970136281719,0.0
1.25,MF_ONLY,0.0,0.0,0.8195355833047913,0.0
1.25,SAMPLER_ONLY,0.0,0.0,0.0741457799997437,0.0
1.25,MF_PLUS_SAMPLER,0.0,0.0,0.7464643189552018,0.0
1.2750000000000001,Reference,0.0,0.5088656195894936,0.06304351054991797,0.18319162305221917
1.2750000000000001,STRONG_RAW,0.0,0.4703706678312603,0.06195233522854085,0.11215052723186411
1.2750000000000001,MF_ONLY,0.0,0.02419552248602961,0.8162568540040608,0.002030219368232057
1.2750000000000001,SAMPLER_ONLY,0.0,0.49718981538527857,0.07475681211773809,0.08190603886307844
1.2750000000000001,MF_PLUS_SAMPLER,0.0,0.0028544599176777725,0.7385617246139231,1.7956196880596755e-05
1.3,Reference,0.0,1.028939147835759,0.3289183545593894,0.7408361864417384
1.3,STRONG_RAW,0.0,0.9268474624136798,0.0627251460724157,0.44499756774208266
1.3,MF_ONLY,0.0,0.04664222800082957,0.8130851240631342,0.00819117272206667
1.3,SAMPLER_ONLY,0.0,0.9947707768227516,0.07536206689593695,0.3269348011065433
1.3,MF_PLUS_SAMPLER,0.0,0.005674168727431634,0.7336554316142696,6.911265250796586e-05
1.325,Reference,0.0,1.0450522159333377,0.5532108851639749,0.7524375954720061
1.325,STRONG_RAW,0.0,0.9127882464404187,0.06349843010360978,0.44138575767244276
1.325,MF_ONLY,0.0,0.045614692554150904,0.8108526760514359,0.008273308050652873
1.325,SAMPLER_ONLY,0.0,0.9948824460584308,0.07596200488521948,0.3261138416321927
1.325,MF_PLUS_SAMPLER,0.0,0.005670426090675243,0.7323261259842266,6.779291081763035e-05
1.35,Reference,0.0,1.0585646327664384,0.6883169280162316,0.7621665355918544
1.35,STRONG_RAW,0.0,0.8986559071051111,0.06427880026857359,0.43779092251343527
1.35,MF_ONLY,0.0,0.045503557608651345,0.8113179615775221,0.008348559142686618
1.35,SAMPLER_ONLY,0.0,0.9947055004020641,0.07655704880641002,0.3251609951102059
1.35,MF_PLUS_SAMPLER,0.0,0.005719007266362378,0.7340078756760409,6.734647727149209e-05
1.375,Reference,0.0,1.070359648729882,0.7887174734329773,0.7706589470855179
1.375,STRONG_RAW,0.0,0.8845299655525625,0.06506148133865869,0.4342352196789343
1.375,MF_ONLY,0.0,0.04632490314699307,0.8127485639824977,0.00840441456868927
1.375,SAMPLER_ONLY,0.0,0.9942306381257829,0.07714758573479784,0.32407631901829076
1.375,MF_PLUS_SAMPLER,0.0,0.005830050395682782,0.7375144533891576,6.729234379525662e-05
1.4000000000000001,Reference,0.0,1.0810479901342769,0.8679120989581668,0.7783545528967011
1.4000000000000001,STRONG_RAW,0.0,0.8704759715834154,0.0658457131798046,0.43073876300479724
1.4000000000000001,MF_ONLY,0.0,0.04792052951479715,0.8139153181336293,0.008433974717349876
1.4000000000000001,SAMPLER_ONLY,0.0,0.9934484177790581,0.07773396914645123,0.3228602203871769
1.4000000000000001,MF_PLUS_SAMPLER,0.0,0.005997628974624083,0.7415080330352213,6.72388882618358e-05
1.425,Reference,0.0,1.0933014662990004,0.9299474246624813,0.7871770557352951
1.425,STRONG_RAW,0.0,0.8565447072594791,0.06663169627793294,0.4273196989876871
1.425,MF_ONLY,0.0,0.050007991512285854,0.8146315054514782,0.008435427733412595
1.425,SAMPLER_ONLY,0.0,0.9923492857797598,0.07831652083637959,0.3215134644539511
1.425,MF_PLUS_SAMPLER,0.0,0.0062002183489424404,0.744960940390439,6.692818495160669e-05
1.45,Reference,0.0,1.1240217895943694,0.9577428521186065,0.809295688507939
1.45,STRONG_RAW,0.0,0.8427718540922365,0.06741960875745774,0.42399429881566525
1.45,MF_ONLY,0.0,0.05226525023267993,0.8153199932590985,0.008411568133002525
1.45,SAMPLER_ONLY,0.0,0.9909236076602234,0.07889553271794013,0.3200371816871509
1.45,MF_PLUS_SAMPLER,0.0,0.006406717096343664,0.7473453455153459,6.626836825979723e-05
1.475,Reference,0.008264462809917356,1.1819937951386446,0.9165138386948551,0.8510355324998293
1.475,STRONG_RAW,0.0,0.8291781003362645,0.0682096073497889,0.4207770519056998
1.475,MF_ONLY,0.0,0.054437731813239264,0.8160496893863903,0.00836887536887483
1.475,SAMPLER_ONLY,0.0,0.9891617029076855,0.07947398887891624,0.31843287307268286
1.475,MF_PLUS_SAMPLER,0.0,0.006586219641915585,0.7486162104004527,6.537253327730751e-05
1.5,Reference,0.02066115702479339,1.2339065566903886,0.8755517106594177,0.8884127208170864
1.5,STRONG_RAW,0.0,0.8157696591369492,0.06900182830447862,0.41768075066904425
1.5,MF_ONLY,0.0,0.056442360873546385,0.8159432882798544,0.008316828388397304
1.5,SAMPLER_ONLY,0.0,0.9870538832795215,0.08005242174187746,0.3167024135666263
1.5,MF_PLUS_SAMPLER,0.0,0.006720173187749999,0.7494414416380765,6.462534446290103e-05
1.5250000000000001,Reference,0.03615702479338843,1.1979047726183636,0.8471425418215689,0.8085857215174126
1.5250000000000001,STRONG_RAW,0.0,0.7523804683305199,0.06979638824725322,0.36449697695491257
1.5250000000000001,MF_ONLY,0.0,0.054773242442358754,0.8146267832380224,0.0072665816139053235
1.5250000000000001,SAMPLER_ONLY,0.0,0.9230535885104861,0.08062820845014312,0.2767219221444423
1.5250000000000001,MF_PLUS_SAMPLER,0.0,0.0063895279625121905,0.7494017248260624,5.6923816372269905e-05
1.55,Reference,0.05010330578512397,0.8168394588690602,0.7460673410818014,0.36757775649108104
1.55,STRONG_RAW,0.0,0.49341682886887284,0.07059338498893433,0.16089612211345483
1.55,MF_ONLY,0.0,0.03794946949125001,0.8131982686525409,0.0032173848577506914
1.55,SAMPLER_ONLY,0.0,0.6136012252938118,0.0812015378538447,0.12221578861710687
1.55,MF_PLUS_SAMPLER,0.0,0.004320471540491645,0.7490842513081629,2.614952427072352e-05
1.575,Reference,0.059400826446280995,0.4116386284497109,0.6225310921231213,0.0926186914011852
1.575,STRONG_RAW,0.0,0.24266327431703455,0.0713929161106762,0.03996302171833903
1.575,MF_ONLY,0.0,0.01990449597679551,0.8130330323428544,0.0008046144604159731
1.575,SAMPLER_ONLY,0.0,0.305799634857516,0.08177257636847134,0.03034946362046504
1.575,MF_PLUS_SAMPLER,0.0,0.0022122344409214213,0.7497271907525884,7.093554927725772e-06
1.6,Reference,0.06198347107438017,0.0,0.5162965251313381,0.0
1.6,STRONG_RAW,0.0,0.0,0.07219982676088608,0.0
1.6,MF_ONLY,0.0,0.0,0.8145642864599759,0.0
1.6,SAMPLER_ONLY,0.0,0.0,0.08234146921920259,0.0
1.6,MF_PLUS_SAMPLER,0.0,0.0,0.7531347974932464,0.0
1.625,Reference,0.06198347107438017,0.0,0.4399267172684304,0.0
1.625,STRONG_RAW,0.0,0.0,0.07301098917414137,0.0
1.625,MF_ONLY,0.0,0.0,0.8183751573476526,0.0
1.625,SAMPLER_ONLY,0.0,0.0,0.08290834161676211,0.0
1.625,MF_PLUS_SAMPLER,0.0,0.0,0.7596273973874514,0.0
1.6500000000000001,Reference,0.05785123966942149,0.0,0.3809438792498772,0.0
1.6500000000000001,STRONG_RAW,0.0,0.0,0.07382867960623482,0.0
1.6500000000000001,MF_ONLY,0.0,0.0,0.8240083241259045,0.0
1.6500000000000001,SAMPLER_ONLY,0.0,0.0,0.08347329987002576,0.0
1.6500000000000001,MF_PLUS_SAMPLER,0.0,0.0,0.7702274134352238,0.0
1.675,Reference,0.05475206611570248,0.0,0.3330276576982007,0.0
1.675,STRONG_RAW,0.0,0.0,0.07464942667093227,0.0
1.675,MF_ONLY,0.0,0.0,0.832243087807893,0.0
1.675,SAMPLER_ONLY,0.0,0.0,0.08403667312548113,0.0
1.675,MF_PLUS_SAMPLER,0.0,0.0,0.7832317843291826,0.0
1.7,Reference,0.05010330578512397,0.0,0.2928505907839641,0.0
1.7,STRONG_RAW,0.0,0.0,0.07547323295192333,0.0
1.7,MF_ONLY,0.0,0.0,0.8412001586590784,0.0
1.7,SAMPLER_ONLY,0.0,0.0,0.08460260388062509,0.0
1.7,MF_PLUS_SAMPLER,0.0,0.0,0.7960417896906845,0.0
1.725,Reference,0.04597107438016529,0.0,0.2585909054420269,0.0
1.725,STRONG_RAW,0.0,0.0,0.0763000865404193,0.0
1.725,MF_ONLY,0.0,0.0,0.8497108376169283,0.0
1.725,SAMPLER_ONLY,0.0,0.0,0.08517037405623785,0.0
1.725,MF_PLUS_SAMPLER,0.0,0.0,0.8079996062631666,0.0
