seed,role,valid,S,Ephi,ET,EV,EI,bottom_current_NRMSE,power_trace_NRMSE,energy_error,local_joule_NRMSE,strict
29,E/projected,True,0.001030078125,0.020042062839986767,0.010600719518901736,0.001295806378420051,0.008582725577116241,0.008582725577119891,0.008624890741396128,0.0027517159515824587,0.04735616535447262,False
29,F_raw/network,True,0.001225,0.023986713579712493,0.010930770446400033,0.004899304207951109,0.0987734041962309,1.2040595510851724,0.07809570328581826,0.07369437063973029,1.606522108394716,False
29,F_raw/projected,True,0.001225,0.023986713579712493,0.010930770446400033,0.0026037742743953525,0.016878445249982235,0.01687844524998299,0.01727433882661583,0.0016092828994405844,0.0926130912791254,False
29,B_E,True,0.0014084375000000002,0.023769782205783657,0.013278255127362866,0.002558449869505918,0.01728228938076691,0.017282289380764062,0.017562292993545878,0.011849409958004114,0.0981319028410548,False
43,E/projected,True,0.0011316406249999998,0.021619161166716246,0.010330845552147926,0.0023572941029588812,0.015717843041697634,0.01571784304170005,0.01592750502299147,0.006568905729493914,0.07846803668388758,False
43,F_raw/network,True,0.0012525000000000001,0.02448208540577694,0.010446690661100185,0.005229410197337975,0.04123878529014198,5.554447980145828,0.42061352258168616,0.3542196714958721,10.074919369122235,False
43,F_raw/projected,True,0.0012525000000000001,0.02448208540577694,0.010446690661100185,0.00464752889807411,0.030696582612246257,0.030696582612248655,0.03175752257654098,0.012191155965982461,0.12783682347357958,False
43,B_E,True,0.0014084375000000002,0.023769782205783657,0.013278255127362866,0.002558449869505918,0.01728228938076691,0.017282289380764062,0.017562292993545878,0.011849409958004114,0.0981319028410548,False
