pool,state,time,weight,original_time_mass,phase_raw,thermal_raw,phase_BC,H,gate,psi_min,psi_max,delta_psi_min,delta_psi_max,phi_t_abs_max,phase_grad_abs_max,phase_laplacian_abs_max,rphi_abs_max,rT_abs_max,bc_normal_abs_max,bc_left,bc_right,bc_bottom,bc_top,phase_hot_cell,phase_hot_x,phase_hot_z,thermal_hot_cell,thermal_hot_x,thermal_hot_z,bc_hot_x,bc_hot_z
independent-D,N-Adam,1.407300318835942,0.015625000000000017,0.0041250000000000045,0.31423212474236856,0.031613893045376595,0.005335271029894074,0.031524739584480634,0.018847403496378274,-16.48738147006643,2.406312270833803,-0.015319486297821427,0.014178114766918881,2.782805663746038,16.134332001303815,586.0389922823597,5.134182315507923,0.6462957305462362,1.0488975746042322,6.01500915089374e-14,9.307726541872103e-14,0.06935852338846428,5.459887297180296e-15,217,0.4375,0.0625,216,0.4125000000000001,0.0625,-0.31493561840509177,0.0
independent-D,N-final,1.407300318835942,0.015625000000000017,0.0041250000000000045,1.0855957540535033,0.02532032483578584,0.009166431256222659,0.06083427310257221,0.018847403496378274,-29.144345205068227,-3.206561328082511,-13.48684256765146,-3.397731946725525,11.995016866571316,1.037263421824562,17.97341004154656,11.644842531194941,0.5866206409402499,1.3621258020802454,1.0028299722021893e-18,1.6186886853139757e-18,0.11916360633089451,5.618832557347455e-17,294,0.36250000000000004,0.08750000000000001,743,-0.4125,0.23750000000000002,-0.31493561840509177,0.0
independent-D,S-final,1.407300318835942,0.015625000000000017,0.0041250000000000045,0.2805216014805668,0.03142117714040987,0.00013394555792260282,0.005064623666445777,0.018847403496378274,-16.497060702074535,2.3810155535784157,-0.023545696146465622,0.007986916800508559,2.4630607974539975,16.198472562192446,584.8047376327667,4.822780405966752,0.6381127813076404,0.13781010676788513,5.958605527636777e-14,9.053493366045858e-14,0.0017412922528378602,5.855463547626958e-15,217,0.4375,0.0625,216,0.4125000000000001,0.0625,0.33734441489224665,0.0
independent-D,B0,1.4167693145449949,0.015625000000000017,0.0041250000000000045,0.17572577708927825,0.024860730892946447,0.3124700553685464,1.5652112190975254,0.031096219127875642,-16.53219160144218,3.8082082079255835,0.0,0.0,2.1966792756130906,15.81259676195797,764.8259032552878,4.82077017119838,0.6572535813956315,8.059732943042373,4.2407989019309284e-14,3.686305125211534e-15,4.06211071979105,5.902837626337107e-15,424,-0.38749999999999996,0.1375,24,-0.38749999999999996,0.0125,-0.4495219209671666,0.0
independent-D,N-Adam,1.4167693145449949,0.015625000000000017,0.0041250000000000045,0.19167209318391348,0.024888318198328513,0.309905004764215,1.5525991583593257,0.031096219127875642,-16.514946344983713,3.828065251365163,-0.025344785342499065,0.023494306961435285,2.3243564689360383,15.883713069349154,767.8294020788491,4.946097906729132,0.6579142849824136,8.02650248622352,4.3007550113176256e-14,3.681519574978203e-15,4.028765061934743,5.133088522616505e-15,424,-0.38749999999999996,0.1375,24,-0.38749999999999996,0.0125,-0.4495219209671666,0.0
independent-D,N-final,1.4167693145449949,0.015625000000000017,0.0041250000000000045,0.0071642218672700155,0.024219750600134756,1.2858294306560938e-06,0.0006065302428863548,0.031096219127875642,-37.93991285558395,-5.8373561986431355,-22.25230247608915,-5.606210018788476,1.2928134810019543,0.10132906756545608,0.7234247802773183,1.2668000874023837,0.5757344320596582,0.016133792345382068,7.836902111925043e-21,3.775757973222822e-23,1.6715782598528887e-05,3.257872623478564e-19,24,-0.38749999999999996,0.0125,24,-0.38749999999999996,0.0125,-0.4495219209671666,0.0
independent-D,S-final,1.4167693145449949,0.015625000000000017,0.0041250000000000045,0.1533678524447285,0.024861856409609,1.0902254871038612,5.4536902955604365,0.031096219127875642,-16.53219160144681,3.9173324276684642,-0.041574987157471766,0.10912421974288078,2.18913578854026,15.601480395137761,765.2714212239124,4.814073143535082,0.6619635171381839,15.057056912877842,4.24079833554084e-14,3.686305195780427e-15,14.172931332350146,5.902837971183437e-15,424,-0.38749999999999996,0.1375,24,-0.38749999999999996,0.0125,-0.4495219209671666,0.0
independent-D,B0,1.4269402322549187,0.015625000000000017,0.0041250000000000045,0.3794588066724417,0.028876031904608808,0.02811736666427497,0.14624786807502008,0.04844772571823889,-16.67113993821191,2.064036135422458,0.0,0.0,3.6351982132318374,19.949530605065714,647.9610727543131,5.36293963164873,0.7018767188386305,2.2908508121009654,2.1696571860896828e-14,1.18565163222216e-14,0.3655257666355382,2.8623720069644337e-15,21,-0.4625,0.0125,21,-0.4625,0.0125,0.4303053532853822,0.0
independent-D,N-Adam,1.4269402322549187,0.015625000000000017,0.0041250000000000045,0.42942537993357,0.029143281564486763,0.026910171426658566,0.14088368056500059,0.04844772571823889,-16.64645306595168,2.097201949561443,-0.03832872302370838,0.036306096618343275,3.9371956417554324,19.98637050082797,663.5497028450135,5.701241917716463,0.7169765902648101,2.2444044556898204,2.2122728755905183e-14,1.2503918748115683e-14,0.3498322285465243,2.4438611440445254e-15,21,-0.4625,0.0125,21,-0.4625,0.0125,0.4303053532853822,0.0
independent-D,N-final,1.4269402322549187,0.015625000000000017,0.0041250000000000045,2.3843052130341695e-08,0.026627551453076263,6.114218777312132e-09,0.0005547715442736704,0.04844772571823889,-50.478304182374806,-12.333212841117206,-34.67846327694254,-8.751956722975414,0.002488927075426147,0.000186114720284173,0.0038100562301459835,0.0024606871306803784,0.5201167753945298,0.0008663360555164688,1.0603733999079202e-22,3.675210245551926e-27,7.948484410505745e-08,1.6543370970609717e-22,131,0.2875000000000001,0.037500000000000006,21,-0.4625,0.0125,-0.3839057119716496,0.0
independent-D,S-final,1.4269402322549187,0.015625000000000017,0.0041250000000000045,0.23696079954671917,0.028625100659281852,0.030768593350702193,0.1575988003445356,0.04844772571823889,-16.671139936984797,2.0890354892352887,-0.7247247956730294,0.11837308866364693,4.968739965339239,29.831495763696186,1680.243931551772,3.766127196590517,0.7685538064440004,2.197604057862285,2.169656708341588e-14,1.1856515650648592e-14,0.3999917135590921,2.8623722103610676e-15,181,-0.4625,0.0625,21,-0.4625,0.0125,0.4303053532853822,0.0
independent-D,B0,1.4386119802567507,0.015625000000000017,0.0041250000000000045,0.3690752436222941,0.026165762122826664,0.32695554603479143,1.64024385346648,0.07392320791387748,-16.75874002847661,4.7425104706715455,0.0,0.0,2.1515741780552573,19.42029853051689,783.3723321639203,4.35883502516346,0.7090854624619434,6.513283504645231,1.2876799206902664e-14,7.288441982385138e-15,4.250422098452267,6.49908786091303e-16,423,-0.4125,0.1375,105,-0.36249999999999993,0.037500000000000006,-0.4679627007375631,0.0
independent-D,N-Adam,1.4386119802567507,0.015625000000000017,0.0041250000000000045,0.42960879590716716,0.026424930772097444,0.3376513857069764,1.6945355652047294,0.07392320791387748,-16.72382378939906,4.786737722209474,-0.06033275512069558,0.05495901610560239,2.473773988487639,19.680964328266388,785.4380890659063,4.6447580889737115,0.7094544541258412,6.597018729740478,1.3111678535017425e-14,7.763940298417986e-15,4.389468014190672,4.235044318307414e-16,137,0.4375,0.037500000000000006,105,-0.36249999999999993,0.037500000000000006,-0.4679627007375631,0.0
independent-D,N-final,1.4386119802567507,0.015625000000000017,0.0041250000000000045,4.4402510013380416e-13,0.02477385612861042,6.087784521797179e-18,0.0005161220026853345,0.07392320791387748,-68.67682592830391,-18.18733258319525,-52.913787358019675,-13.325125585115138,9.404693351855347e-06,1.632012621890985e-07,2.4623607661092534e-05,9.251530706282041e-06,0.7039541209526445,3.558450209142383e-08,4.504038602806759e-27,5.4099116402410045e-34,7.91411987655526e-17,1.3306686809555945e-26,105,-0.36249999999999993,0.037500000000000006,105,-0.36249999999999993,0.037500000000000006,0.37680108810168367,0.0
independent-D,S-final,1.4386119802567507,0.015625000000000017,0.0041250000000000045,0.4052971880691816,0.026624022385620394,10.632280978859455,53.1673635239379,0.07392320791387748,-16.758740027954772,4.744673679200756,-1.1887339730839033,0.30046328776075004,3.7275449429173904,19.423583701445626,1946.0172268163567,5.862845950646289,0.7129776995641577,38.53900987516408,1.2876794613744168e-14,7.288441328452736e-15,138.2196527251729,6.499090056643498e-16,137,0.4375,0.037500000000000006,105,-0.36249999999999993,0.037500000000000006,-0.47407561350902316,0.0
independent-D,B0,1.4480725222834174,0.015625000000000017,0.0041250000000000045,0.51196296440318,0.023641690281058184,0.15788583294837438,0.7967478728147697,0.09896019676686016,-16.820272434194234,3.1004126137756187,0.0,0.0,3.546090330795494,20.57457433263559,794.1055157065042,6.139242672745529,0.62956177915612,4.838045102365677,1.4390289683202716e-14,7.488164241394358e-15,2.0525158283288403,4.766953090479998e-15,109,-0.26249999999999996,0.037500000000000006,338,-0.5375,0.1125,-0.43963976733166943,0.0
independent-D,N-Adam,1.4480725222834174,0.015625000000000017,0.0041250000000000045,0.606536115031084,0.023855939962358012,0.1436630825873248,0.7268995598862543,0.09896019676686016,-16.77028724419178,3.1645027737168934,-0.08106599522587565,0.07023376017103056,3.889835300183954,20.538166129963763,804.8031078864029,6.520747587756257,0.629545706487909,4.632025126632913,1.4757589328890863e-14,8.363373606401348e-15,1.8676200736351962,3.132111956385307e-15,109,-0.26249999999999996,0.037500000000000006,338,-0.5375,0.1125,-0.43963976733166943,0.0
independent-D,N-final,1.4480725222834174,0.015625000000000017,0.0041250000000000045,7.78601379320562e-20,0.022979624246494332,1.1330814301639943e-21,0.0004787421718019653,0.09896019676686016,-86.68174193751545,-26.308226806256815,-70.81362222145357,-17.96653324368068,3.1642454338512795e-09,8.833068552294897e-11,1.7662967289465957e-09,3.130420933700116e-09,0.6296300449844087,3.643345024354413e-10,2.3963034038443272e-30,1.8942448141621464e-40,1.47300585886988e-20,1.0368244422880624e-30,213,0.33750000000000013,0.0625,338,-0.5375,0.1125,-0.3546412695333252,0.0
independent-D,S-final,1.4480725222834174,0.015625000000000017,0.0041250000000000045,0.30434714908212457,0.023480250616239786,0.0697954762062576,0.35352451490688797,0.09896019676686016,-16.820272432271352,3.0281007615988407,-0.7286621489420091,0.13774040234847984,2.1071749381609477,26.279816983358252,794.1545805055587,4.301635402806623,0.629564051138192,3.3686744359608936,1.4390282830262057e-14,7.488163172437606e-15,0.9073411906813221,4.76695395842226e-15,426,-0.3374999999999999,0.1375,338,-0.5375,0.1125,-0.43963976733166943,0.0
independent-D,B0,1.4562827556211155,0.015625000000000017,0.0041250000000000045,0.28893033653342354,0.02104790612956189,0.4616547899796305,2.3125648524296305,0.12380718683645986,-16.799309725687753,3.7038962957350168,0.0,0.0,3.0179498304855428,20.05092984140656,806.2856953517052,5.046899440709106,0.6349438340842749,7.368215739306349,9.44487345062563e-15,2.442805536632309e-15,6.001512269735176,9.285712087466388e-15,21,-0.4625,0.0125,338,-0.5375,0.1125,-0.46235001678075704,0.0
independent-D,N-Adam,1.4562827556211155,0.015625000000000017,0.0041250000000000045,0.3453289883740068,0.02124189607742044,0.4659215221135064,2.334654536580798,0.12380718683645986,-16.740747855877476,3.792290404561583,-0.10078484818072475,0.0914252257037731,3.451928778930538,19.8823003866791,808.8235429039827,5.521247521799262,0.6349244158683814,7.33477319582603,9.620085907129265e-15,2.7293012835518417e-15,6.056979787475565,5.777669475123727e-15,21,-0.4625,0.0125,338,-0.5375,0.1125,-0.46235001678075704,0.0
independent-D,N-final,1.4562827556211155,0.015625000000000017,0.0041250000000000045,1.1418235204108077e-25,0.020173560791608834,1.429325199682663e-28,0.0004202825164918507,0.12380718683645986,-104.53734776307206,-33.088681789397626,-88.62447459977477,-22.484807866451543,4.0261347903456175e-12,4.12057851913801e-14,3.6567283229803304e-12,3.985764701883123e-12,0.6350146067414529,1.647448852747242e-13,5.165327586457042e-34,7.357585245269432e-45,1.858122164389329e-27,7.866537396839398e-35,53,0.33750000000000013,0.0125,338,-0.5375,0.1125,-0.3346595996685209,0.0
independent-D,S-final,1.4562827556211155,0.015625000000000017,0.0041250000000000045,0.34205419097007184,0.02164863834366889,0.9735510560683097,4.872767016186643,0.12380718683645986,-16.79930972606103,4.19574303015581,-0.9335270319775915,0.49184673442079285,5.2037388550451755,33.783737923316984,808.1666448272421,5.936334355573835,0.6678996126367902,12.709817526234977,9.444866194639592e-15,2.442805085439697e-15,12.656163728888005,9.285712759794515e-15,21,-0.4625,0.0125,21,-0.4625,0.0125,-0.46235001678075704,0.0
independent-D,B0,1.4637033921035567,0.015625000000000017,0.0041250000000000045,0.20029340614285931,0.018826811957533524,0.2865006985009902,1.4355662965026377,0.14866696749760613,-16.918136569057115,4.43713282649049,0.0,0.0,1.8245034092599577,16.91253514596645,798.3514146467567,4.042713045616309,0.5341346465261325,5.503644460348242,3.2667644658580466e-14,1.0986191532668642e-15,3.7245090805128287,1.0023536136241116e-14,181,-0.4625,0.0625,102,-0.4375,0.037500000000000006,-0.25375610693289863,0.0
independent-D,N-Adam,1.4637033921035567,0.015625000000000017,0.0041250000000000045,0.24479997850468715,0.01882553941502202,0.29751275362063556,1.4912199665543864,0.14866696749760613,-16.843749684024456,4.529489966776527,-0.12207243972887483,0.10323103985166249,2.154142716630629,16.662622832176666,818.8465281968197,4.351487371970318,0.5383450289903156,5.5956547562843495,3.46181340062587e-14,1.0949365422314743e-15,3.867665797068221,5.928925275634442e-15,181,-0.4625,0.0625,102,-0.4375,0.037500000000000006,-0.25375610693289863,0.0
independent-D,N-final,1.4637033921035567,0.015625000000000017,0.0041250000000000045,4.167921320972896e-33,0.018479208078237826,9.077939367170416e-39,0.00038498350162995473,0.14866696749760613,-122.37410077597292,-41.677374486754154,-106.38921480859703,-26.803489164475984,8.530613807584712e-16,2.60933627176977e-17,4.2526881616104235e-16,8.462171280985427e-16,0.5005918010734869,8.718216017632318e-19,1.5160236433505604e-38,2.0316755976732404e-54,8.793006547905527e-38,1.4922909860654536e-38,24,-0.38749999999999996,0.0125,102,-0.4375,0.037500000000000006,-0.25375610693289863,0.0
independent-D,S-final,1.4637033921035567,0.015625000000000017,0.0041250000000000045,0.47503756023533894,0.020518873361523207,0.02452928153960907,0.1294077183628816,0.14866696749760613,-16.918136565683508,5.263288111002757,-0.5825866351371385,0.826155284512267,4.824852257373587,19.620762265473864,827.3056978197382,6.210744570106906,0.7418344139421662,2.110097313889793,3.266761147276812e-14,1.098619180285687e-15,0.3188806600148741,1.0023536387988766e-14,181,-0.4625,0.0625,102,-0.4375,0.037500000000000006,0.4785240042233869,0.0
independent-D,B0,1.4744280611841052,0.015625000000000017,0.0041250000000000045,0.27050152531187077,0.015873541152692773,0.006272369886825993,0.035299235212302674,0.1883952951724722,-16.983350547834632,2.5369066735710017,0.0,0.0,2.758900203286764,20.12199754132747,904.9905534340111,5.18646789932201,0.6049425782271912,0.9575345031942724,3.807874402322468e-14,2.0739950650018517e-15,0.08154080852869414,3.6232690979853064e-15,109,-0.26249999999999996,0.037500000000000006,178,-0.5375,0.0625,0.42320685740518615,0.0
independent-D,N-Adam,1.4744280611841052,0.015625000000000017,0.0041250000000000045,0.33550899520484856,0.015885061353844064,0.004873091203216679,0.02916984806368646,0.1883952951724722,-16.889700695922794,2.650613204494375,-0.14922939174292082,0.13461746913581507,3.0846899586589727,19.894909401085567,931.404476333864,5.481726117353835,0.604794629359081,0.8380721826420002,4.208074448605924e-14,2.2604049681740135e-15,0.06335018564177099,1.4920808840088657e-15,109,-0.26249999999999996,0.037500000000000006,178,-0.5375,0.0625,0.42320685740518615,0.0
independent-D,N-final,1.4744280611841052,0.015625000000000017,0.0041250000000000045,3.6843836993668156e-40,0.016007631385859818,3.623446802317966e-45,0.0003334923205387462,0.1883952951724722,-150.83357829154477,-50.177673941973566,-134.84764889296886,-33.98138394739117,1.145652045061012e-19,1.3788412445806142e-21,5.851281651137502e-20,1.1311156006835028e-19,0.6053579502050382,6.582925993365918e-22,5.696488607760252e-45,2.0765247279864438e-64,2.721803049644906e-44,1.419028932592424e-44,2800,-0.9875,0.8875000000000001,178,-0.5375,0.0625,-0.3237019688243674,0.0
independent-D,S-final,1.4744280611841052,0.015625000000000017,0.0041250000000000045,0.14538159281636837,0.016173468845783665,0.003326658024730861,0.018908658628826375,0.1883952951724722,-16.983350543339988,3.3986903225054585,-1.950915132076115,0.969979070590683,2.864941704028431,33.50218146918814,784.397742591623,3.252816757576433,0.6048895858332016,0.5650514437203007,3.807869710965144e-14,2.0739943818730615e-15,0.043246554321457416,3.623270463824831e-15,109,-0.26249999999999996,0.037500000000000006,178,-0.5375,0.0625,0.4124559265960863,0.0
independent-D,B0,1.4869555923701978,0.015625000000000017,0.0041250000000000045,0.07653834793631588,0.015303222039660508,0.28656691961848585,1.4341739265240732,0.23997281359650474,-16.947665476227588,3.960385836332046,0.0,0.0,1.9398190787564986,17.511013946614984,717.1871771303272,2.1171914594672065,0.5103560068742139,5.220297365346187,1.7868042424244633e-14,7.229759517185359e-15,3.7253699550402852,5.36917665311095e-15,218,0.46250000000000013,0.0625,103,-0.4125,0.037500000000000006,-0.26230351685754005,0.0
independent-D,N-Adam,1.4869555923701978,0.015625000000000017,0.0041250000000000045,0.13547975584629848,0.015489528724192203,0.2531039660434585,1.267648925476997,0.23997281359650474,-16.844909831078592,4.097751367251473,-0.19705959637457937,0.17667930684145006,2.497363921474702,18.602652730946122,707.8564225684446,2.9431575540409254,0.5115437259691071,4.901627920189961,1.9078856968822936e-14,9.95585573210279e-15,3.2903515585649292,2.316984695165251e-15,218,0.46250000000000013,0.0625,103,-0.4125,0.037500000000000006,-0.26230351685754005,0.0
independent-D,N-final,1.4869555923701978,0.015625000000000017,0.0041250000000000045,2.306519438345811e-48,0.014948314994962629,2.2041685277564625e-53,0.00031142322906172143,0.23997281359650474,-187.8505447775243,-59.60442833290754,-171.7497973103205,-43.37226027846326,1.0225057383017953e-23,7.846852598375902e-26,1.710516365244193e-24,1.0106740354292162e-23,0.504506125524931,2.5576730131070169e-26,1.570691047362849e-52,8.171200366318598e-77,6.651975656702136e-58,1.2947213867448951e-52,2882,-0.9375,0.9125000000000001,103,-0.4125,0.037500000000000006,-1.0,0.7453871301379883
independent-D,S-final,1.4869555923701978,0.015625000000000017,0.0041250000000000045,0.014851603514042555,0.014976277050619555,1.882364429710685,9.4123321757055,0.23997281359650474,-16.947665477905513,5.073732054403756,-1.141184620385248,1.11334621807171,1.3917764802214305,17.445654112748862,524.6395423911503,1.078231779844827,0.5214502540991326,18.904403762443945,1.786800879725714e-14,7.229755825792802e-15,24.470737586238872,5.369176646283596e-15,218,0.46250000000000013,0.0625,103,-0.4125,0.037500000000000006,-0.49192431232846223,0.0
independent-D,B0,1.4993746840988231,0.015625000000000017,0.0041250000000000045,0.05508433478154327,0.014336439947476007,0.013952253293893156,0.0707944000987921,0.2958311458278861,-17.090154035200396,4.748850041732535,0.0,0.0,1.977309133837853,16.355539202861024,697.0727978482054,2.2949060472866285,0.36215366174113156,1.0681760198634553,1.0985421575507891e-14,1.619936585242513e-14,0.1813792928205804,3.437931382423293e-15,190,-0.23749999999999993,0.0625,1064,-0.38749999999999996,0.3375,0.23143546716530605,0.0
independent-D,N-Adam,1.4993746840988231,0.015625000000000017,0.0041250000000000045,0.09198197533980974,0.014452136763231092,0.01658543105018812,0.08445466777137203,0.2958311458278861,-16.934893397176666,4.928690054596887,-0.23704846429252768,0.21512838856644478,2.623921634134124,17.860061045619886,691.1128780773083,3.079762110277171,0.3621536591464241,1.1854636985326674,1.194796595890667e-14,2.4400071563863016e-14,0.2156106036524083,8.713629956144809e-16,190,-0.23749999999999993,0.0625,1064,-0.38749999999999996,0.3375,0.23143546716530605,0.0
independent-D,N-final,1.4993746840988231,0.015625000000000017,0.0041250000000000045,2.81886531600847e-57,0.014110547571736527,3.187709653578577e-62,0.0002939697410778443,0.2958311458278861,-227.99749967673907,-69.65860583337054,-211.76504006595454,-53.32631169787935,4.731336946209428e-28,4.496314287495445e-30,1.5175039167894488e-28,4.679831733119444e-28,0.36215362217447783,1.1741919843564302e-30,2.7914277842537455e-61,2.4218966515498206e-90,1.0629638965392715e-71,1.3525947652921085e-61,2960,-0.9875,0.9375,1064,-0.38749999999999996,0.3375,-1.0,0.9864784317379148
independent-D,S-final,1.4993746840988231,0.015625000000000017,0.0041250000000000045,0.010825651818535582,0.014137467341344216,0.09518974497727771,0.47638759748024706,0.2958311458278861,-17.09015402852698,6.780513213207822,-3.2822390262552688,2.0316631714752873,2.823093263147763,16.097455540128003,790.9635403797799,0.8822664473500426,0.36215366181434755,4.1764455115370165,1.0985405237124545e-14,1.619935896790255e-14,1.2374666847045799,3.4379337177544293e-15,268,-0.2875,0.08750000000000001,1064,-0.38749999999999996,0.3375,0.4768308220099269,0.0
independent-D,B0,1.5075404640452772,0.015625000000000017,0.0041250000000000045,0.183719126049518,0.013472025999344328,0.013176852433124218,0.06861451772126767,0.3346790541213239,-17.053687882674375,4.025144082815572,0.0,0.0,1.376706015017738,21.151206859760908,775.7441497294685,3.1635520991847947,0.4171269901466703,1.3603350632219324,1.6689093756563575e-14,1.0357019335316627e-15,0.17129908163059296,4.1281136357201054e-15,49,0.23750000000000004,0.0125,101,-0.4625,0.037500000000000006,-0.42806675017338636,0.0
independent-D,N-Adam,1.5075404640452772,0.015625000000000017,0.0041250000000000045,0.2640653426674019,0.013630533935517586,0.01077990423864009,0.057704361885755756,0.3346790541213239,-16.899199228328204,4.193142062565112,-0.26980672875169986,0.24486861115111225,2.071187753738938,21.463429757085933,769.4684683633137,3.9576426027465033,0.43388195145873554,1.109338235594984,1.880466439745983e-14,9.597871350985696e-16,0.14013875510230026,1.1652770338001122e-15,49,0.23750000000000004,0.0125,101,-0.4625,0.037500000000000006,-0.42806675017338636,0.0
independent-D,N-final,1.5075404640452772,0.015625000000000017,0.0041250000000000045,2.5061193000474933e-63,0.013262172609285881,2.79362922021956e-68,0.0002762952626934559,0.3346790541213239,-255.69869370452545,-76.97905116235367,-239.54187033319977,-60.67125049876456,3.272289054776839e-31,2.7966461585908488e-33,4.445360294964935e-32,3.238223326462056e-31,0.36160581591362273,1.1644191028162149e-33,2.2185781646158372e-67,6.50702856479723e-103,1.0713301282122713e-80,1.413139821669484e-67,2964,-0.8875,0.9375,101,-0.4625,0.037500000000000006,-1.0,0.9689081616635722
independent-D,S-final,1.5075404640452772,0.015625000000000017,0.0041250000000000045,0.2735534571076161,0.014261341358036866,0.25566318476990113,1.2822604145558996,0.3346790541213239,-17.053687876246023,4.569685771458879,-1.1571464702230707,1.9478425569349223,5.2813953478993305,20.12812708524,1283.1660843723143,7.314999495481713,0.6256755833085893,7.157965131971121,1.6689048083262404e-14,1.0357011001546136e-15,3.3236214020086927,4.128113789059202e-15,101,-0.4625,0.037500000000000006,101,-0.4625,0.037500000000000006,-0.42806675017338636,0.0
independent-D,B0,1.5179676326579936,0.015625000000000017,0.0041250000000000045,0.07002801802737196,0.013872599890213723,0.08980841736365525,0.4502648062230206,0.3862031791083267,-17.204439772734137,5.003202683606246,0.0,0.0,1.94859880435071,20.88367331815376,630.5337519202308,2.5223460820041272,0.3410713353319569,3.7781173509229444,9.587245460476047e-15,7.82088566659089e-15,1.1675094257274972,3.6819112714846414e-15,190,-0.23749999999999993,0.0625,821,-0.4625,0.2625,-0.4856938001476738,0.0
independent-D,N-Adam,1.5179676326579936,0.015625000000000017,0.0041250000000000045,0.13007488977222695,0.01407533734593701,0.1100571361956686,0.5523132490366798,0.3862031791083267,-17.045405044790993,5.208467092296331,-0.3136777768512893,0.2810884720775171,2.691587392307768,21.711841272035,533.2127689035552,3.482433684885508,0.3410714573890202,4.169320366911261,1.0624818874326509e-14,1.312353199591795e-14,1.4307427705436675,6.33081873563551e-16,190,-0.23749999999999993,0.0625,821,-0.4625,0.2625,-0.4856938001476738,0.0
independent-D,N-final,1.5179676326579936,0.015625000000000017,0.0041250000000000045,2.047058747533919e-71,0.013590829560723407,4.304837842034251e-76,0.00028314228251507097,0.3862031791083267,-292.80943676464375,-86.13757942968564,-276.44212854547595,-69.7301979155693,3.559654315940478e-35,2.448509461442397e-37,5.641021453446343e-36,3.5234135757983786e-35,0.3410713258290161,1.2239941252006047e-37,4.0769660800715547e-75,1.4913433814366282e-114,1.1574709393888725e-94,1.5193231145729714e-75,3041,-0.9625,0.9625,821,-0.4625,0.2625,-1.0,0.9635926669319418
independent-D,S-final,1.5179676326579936,0.015625000000000017,0.0041250000000000045,0.14996531505420274,0.014099716300923507,0.24126260148116946,1.208606289029506,0.3862031791083267,-17.204439770537647,5.295628731286456,-1.822375353383232,1.7716705873086243,5.243627165242964,28.99338892254008,749.1713770071968,6.0084571339124775,0.4211951593460342,6.759016442084495,9.587216533924713e-15,7.82087982916675e-15,3.136413819255182,3.6819130350557805e-15,20,-0.48749999999999993,0.0125,20,-0.48749999999999993,0.0125,-0.4856938001476738,0.0
independent-D,B0,1.5283325224376285,0.015625000000000017,0.0041250000000000045,0.047268150712053814,0.010487528687029526,0.03715440745320746,0.18662076945651113,0.43897006011282375,-17.293068638138433,3.254622304258855,0.0,0.0,0.9247157080280586,18.704684517038324,643.5954132548571,1.7089756066146937,0.36052857922433956,2.17355923684791,8.573472687703294e-15,8.974111209415654e-15,0.4830072968916735,5.923281385218593e-15,180,-0.48749999999999993,0.0625,14,-0.6375,0.0125,-0.27228346997224406,0.0
independent-D,N-Adam,1.5283325224376285,0.015625000000000017,0.0041250000000000045,0.07821474329036339,0.010546442683613797,0.02315193281678074,0.11702224488368383,0.43897006011282375,-17.08531922751576,3.507478024767274,-0.36090659324127117,0.31890866659606054,1.4583883443256256,20.529631143563837,621.0074680824856,2.5536614581554655,0.3605286466654066,1.6982119934842004,9.538508912401146e-15,1.6555981125631677e-14,0.3009751266181226,9.304226621706886e-16,180,-0.48749999999999993,0.0625,14,-0.6375,0.0125,-0.27228346997224406,0.0
independent-D,N-final,1.5283325224376285,0.015625000000000017,0.0041250000000000045,9.935477567945415e-80,0.010453616236368299,2.4426030605349434e-84,0.00021778367159100623,0.43897006011282375,-330.6373478574952,-95.63156649092649,-314.21073921282,-79.15340602483059,2.7393763884456796e-39,1.749600631236121e-41,1.859064038679724e-40,2.712057024032489e-39,0.36052861287811355,1.0039123849298118e-41,2.589041921492903e-83,4.2629701361503203e-128,6.076846324055564e-111,5.863420572025235e-84,3040,-0.9875,0.9625,14,-0.6375,0.0125,-1.0,0.9576769430947001
independent-D,S-final,1.5283325224376285,0.015625000000000017,0.0041250000000000045,0.08815738847088733,0.010729592865550822,0.11167074002324479,0.5597526651472015,0.43897006011282375,-17.29306863132976,5.635366174063408,-1.457969490339208,2.675821408434239,5.222072336296939,19.99580538051594,853.062881912787,3.8264534049949797,0.3605285757450869,4.664974668084331,8.573445230762387e-15,8.974102212905023e-15,1.4517196203021587,5.9232813467791204e-15,376,0.4125000000000001,0.1125,14,-0.6375,0.0125,-0.4353450091326454,0.0
independent-D,B0,1.5362678795192592,0.015625000000000017,0.0041250000000000045,0.08729546267506558,0.014868336790290478,0.17933716038594857,0.8981594984485415,0.4800104355269509,-17.25260615993223,3.694062002335705,0.0,0.0,1.122036775711792,21.390124561029683,551.3920174246498,2.756056069449169,0.4028183871689072,5.795292782716796,7.525302739353957e-15,4.286022754334773e-15,2.331383085017314,5.719177125843626e-15,49,0.23750000000000004,0.0125,93,-0.6625,0.037500000000000006,-0.4686340209026316,0.0
independent-D,N-Adam,1.5362678795192592,0.015625000000000017,0.0041250000000000045,0.153136737218616,0.015083823670219397,0.15344877684433073,0.7695999537110314,0.4800104355269509,-17.076479317098187,4.007795467564119,-0.40417070045937464,0.3399276851164039,1.8688194292774571,22.054183991423987,462.79295861857446,3.460575393731552,0.40281840750246484,5.347763968068967,8.785304584277819e-15,7.580591240904724e-15,1.994834098976282,1.0120462015344333e-15,49,0.23750000000000004,0.0125,93,-0.6625,0.037500000000000006,-0.4686340209026316,0.0
