reference,reader,seed,comparison,full.A.passed,full.A.gain.S,full.A.gain.Ephi,full.A.noninferior.ET,full.A.noninferior.EI,full.A.noninferior.EV,full.A.relative_changes.S,full.A.relative_changes.Ephi,full.A.relative_changes.ET,full.A.relative_changes.EI,full.A.relative_changes.EV,full.B.passed,full.B.gain.bottom_current_NRMSE,full.B.gain.power_trace_NRMSE,full.B.noninferior.S,full.B.noninferior.Ephi,full.B.noninferior.ET,full.B.noninferior.EV,full.B.noninferior.EI,full.B.relative_changes.bottom_current_NRMSE,full.B.relative_changes.power_trace_NRMSE,full.B.relative_changes.S,full.B.relative_changes.Ephi,full.B.relative_changes.ET,full.B.relative_changes.EV,full.B.relative_changes.EI,full.B.claim_layer,A_w.passed,A_w.gain.S,A_w.gain.Ephi,A_w.noninferior.ET,A_w.noninferior.EI,A_w.noninferior.EV,A_w.relative_changes.S,A_w.relative_changes.Ephi,A_w.relative_changes.ET,A_w.relative_changes.EI,A_w.relative_changes.EV,window_effects.S.candidate_error,window_effects.S.control_error,window_effects.S.signed_candidate_minus_control,window_effects.S.relative_error_reduction,window_effects.S.candidate_minus_control_percentage_points,window_effects.Ephi.candidate_error,window_effects.Ephi.control_error,window_effects.Ephi.signed_candidate_minus_control,window_effects.Ephi.relative_error_reduction,window_effects.Ephi.candidate_minus_control_percentage_points,window_effects.ET.candidate_error,window_effects.ET.control_error,window_effects.ET.signed_candidate_minus_control,window_effects.ET.relative_error_reduction,window_effects.ET.candidate_minus_control_percentage_points,window_effects.EV.candidate_error,window_effects.EV.control_error,window_effects.EV.signed_candidate_minus_control,window_effects.EV.relative_error_reduction,window_effects.EV.candidate_minus_control_percentage_points,window_effects.EI.candidate_error,window_effects.EI.control_error,window_effects.EI.signed_candidate_minus_control,window_effects.EI.relative_error_reduction,window_effects.EI.candidate_minus_control_percentage_points,window_effects.bottom_current_NRMSE.candidate_error,window_effects.bottom_current_NRMSE.control_error,window_effects.bottom_current_NRMSE.signed_candidate_minus_control,window_effects.bottom_current_NRMSE.relative_error_reduction,window_effects.bottom_current_NRMSE.candidate_minus_control_percentage_points,window_effects.power_trace_NRMSE.candidate_error,window_effects.power_trace_NRMSE.control_error,window_effects.power_trace_NRMSE.signed_candidate_minus_control,window_effects.power_trace_NRMSE.relative_error_reduction,window_effects.power_trace_NRMSE.candidate_minus_control_percentage_points,outside_cost_flags.S,outside_cost_flags.Ephi,outside_cost_flags.ET,outside_cost_flags.EI,outside_cost_flags.EV,outside_cost_flags.bottom_current_NRMSE,outside_cost_flags.power_trace_NRMSE
old,fine,43,E_vs_F,False,False,True,True,True,True,0.009157980525886835,-0.17720210581885384,0.0036961218564303872,-0.8845660298097815,-0.8593453384189605,True,True,True,True,True,True,True,True,-0.8845660298097684,-0.8750709837765748,0.009157980525886835,-0.17720210581885384,0.0036961218564303872,-0.8593453384189605,-0.8845660298097815,limited device-function signal; separate from phase reconstruction and strict usability,False,False,True,True,True,True,0.012566528681253594,-0.18153001679420833,-0.008949227608013182,-0.8882439235516745,-0.8646211807682511,0.007946704826732674,0.007848081683168319,9.862314356435566e-05,-0.01256652868125352,,0.08994577640751794,0.10989502150734642,-0.019949245099828483,0.18153001679420833,,0.010655705769562393,0.01075192721342008,-9.622144385768722e-05,0.0089492276080132,,0.0019928986833496714,0.01472090460427284,-0.012728005920923168,0.8646211807682512,,0.009924353911020894,0.08880370738149328,-0.07887935347047238,0.8882439235516745,-7.887935347047239,0.009924353911024687,0.08880370738149983,-0.07887935347047514,0.88824392355164,-7.887935347047515,0.010148474251967972,0.08363550907139265,-0.07348703481942467,0.8786583071634673,-7.348703481942468,False,False,False,True,True,True,True
old,fine,43,E_vs_B_E,False,False,True,True,True,True,-0.056600368914909036,-0.3037245596059735,-0.13463626669333892,-0.8885152579789745,-0.8640155215042811,True,True,True,True,True,True,True,True,-0.8885152579789358,-0.879592124540986,-0.056600368914909036,-0.3037245596059735,-0.13463626669333892,-0.8640155215042811,-0.8885152579789745,limited device-function signal; separate from phase reconstruction and strict usability,False,False,True,True,True,True,0.012566528681253594,-0.3012116282884401,-0.2312918109923803,-0.8905542470215764,-0.8672091555828828,0.007946704826732674,0.007848081683168319,9.862314356435566e-05,-0.01256652868125352,,0.08994577640751794,0.1287167618247732,-0.038770985417255266,0.30121162828844017,,0.010655705769562393,0.01386183459723332,-0.0032061288276709274,0.23129181099238028,,0.0019928986833496714,0.015007801871412605,-0.013014903188062933,0.8672091555828828,,0.009924353911020894,0.09067829167366051,-0.08075393776263962,0.8905542470215764,-8.075393776263962,0.009924353911024687,0.0906782916736447,-0.08075393776262002,0.8905542470215155,-8.075393776262002,0.010148474251967972,0.08536701792487333,-0.07521854367290537,0.8811194944059184,-7.521854367290537,False,False,False,False,False,False,False
refined,coarse,29,E_vs_D_E,False,False,False,True,True,True,-0.016855537567850725,-0.013525861111732386,-0.0026358580205672125,-0.0770064633264851,-0.0644745880144826,False,False,False,True,True,True,True,True,-0.07700646332673397,-0.07916099448441843,-0.016855537567850725,-0.013525861111732386,-0.0026358580205672125,-0.0644745880144826,-0.0770064633264851,limited device-function signal; separate from phase reconstruction and strict usability,False,False,False,True,True,True,-0.014554574294778229,-0.012342217020127888,0.003421596955196058,-0.04092959544733908,-0.031613940707286375,0.008890199566831684,0.009021503712871286,-0.00013130414603960278,0.014554574294778244,,0.10214659053192582,0.10342306038812181,-0.0012764698561959914,0.012342217020127944,,0.011004309065133203,0.01096678514646776,3.752391866544344e-05,-0.00342159695519606,,0.0020359605137202238,0.0021024265004467757,-6.646598672655196e-05,0.0316139407072864,,0.010911040527645032,0.011376683584282081,-0.0004656430566370492,0.040929595447339095,-0.04656430566370492,0.010911040527640305,0.011376683584280546,-0.00046564305664024107,0.0409295954476252,-0.04656430566402411,0.011036996800659848,0.011498771005352623,-0.00046177420469277475,0.04015857037920145,-0.046177420469277475,False,False,False,False,False,False,False
refined,coarse,29,E_vs_F,False,False,True,True,True,True,0.08122826861044789,-0.1696658126521247,-0.026832636559949514,-0.8725592715093916,-0.8566735479965247,False,True,True,False,True,True,True,True,-0.8725592715094502,-0.8641783803110041,0.08122826861044789,-0.1696658126521247,-0.026832636559949514,-0.8566735479965247,-0.8725592715093916,limited device-function signal; separate from phase reconstruction and strict usability,False,False,True,True,True,True,0.13144811970860412,-0.16931882918738717,-0.029191026688335283,-0.8791485776656004,-0.8640394250566017,0.008890199566831684,0.007857363861386139,0.001032835705445545,-0.13144811970860415,,0.10214659053192582,0.1229672636397922,-0.02082067310786638,0.16931882918738717,,0.011004309065133203,0.011335195046245646,-0.00033088598111244254,0.029191026688335286,,0.0020359605137202238,0.014974638894898858,-0.012938678381178634,0.8640394250566017,,0.010911040527645032,0.09028475062092237,-0.07937371009327733,0.8791485776656004,-7.937371009327733,0.010911040527640305,0.09028475062092334,-0.07937371009328303,0.8791485776656541,-7.937371009328303,0.011036996800659848,0.08489910014308798,-0.07386210334242813,0.8699986597966501,-7.386210334242812,False,False,False,False,False,False,False
refined,coarse,29,E_vs_B_E,False,False,True,True,True,True,0.034842227657271164,-0.21223596424992908,-0.13220883818040288,-0.8760894938597897,-0.8604951632980906,True,True,True,True,True,True,True,True,-0.8760894938598363,-0.868503186190234,0.034842227657271164,-0.21223596424992908,-0.13220883818040288,-0.8604951632980906,-0.8760894938597897,limited device-function signal; separate from phase reconstruction and strict usability,False,False,True,True,True,True,0.13144811970860412,-0.2068930415733323,-0.21259858521938044,-0.8808525374326928,-0.8657327088650647,0.008890199566831684,0.007857363861386139,0.001032835705445545,-0.13144811970860415,,0.10214659053192582,0.1287929571751078,-0.026646366643181985,0.20689304157333233,,0.011004309065133203,0.013975475352935642,-0.002971166287802439,0.21259858521938046,,0.0020359605137202238,0.015163488415612212,-0.013127527901891988,0.8657327088650647,,0.010911040527645032,0.09157593701570703,-0.080664896488062,0.8808525374326929,-8.066489648806199,0.010911040527640305,0.0915759370156999,-0.08066489648805959,0.8808525374327352,-8.066489648805959,0.011036996800659848,0.08625520523196857,-0.07521820843130872,0.8720425420010568,-7.521820843130872,False,False,False,False,False,False,False
refined,coarse,43,E_vs_D_E,False,False,False,True,True,True,0.047248483767392054,0.041090914112611024,-0.00885276859196173,-0.05657790546370342,-0.04014265284760634,False,False,False,True,True,True,True,True,-0.05657790546385531,-0.05019251903662207,0.047248483767392054,0.041090914112611024,-0.00885276859196173,-0.04014265284760634,-0.05657790546370342,limited device-function signal; separate from phase reconstruction and strict usability,False,False,False,True,True,True,0.052547893211602185,0.04230808743986541,-0.01656090696379149,-0.06807940433623869,-0.05159841571912403,0.007936649133663367,0.007540416150990099,0.0003962329826732681,-0.05254789321160214,,0.08985388580881756,0.08620664743139256,0.003647238377425005,-0.04230808743986536,,0.01068317305836055,0.0108630754400641,-0.00017990238170354986,0.016560906963791533,,0.0018801048354539843,0.001982393183030763,-0.00010228834757677885,0.05159841571912405,,0.009127973578258992,0.00979479756186479,-0.0006668239836057979,0.06807940433623871,-0.06668239836057979,0.009127973578257112,0.00979479756186413,-0.0006668239836070192,0.06807940433636794,-0.06668239836070192,0.009303901525043961,0.00991201952109555,-0.0006081179960515885,0.06135157368862554,-0.060811799605158846,False,False,False,True,True,True,True
refined,coarse,43,E_vs_F,False,False,True,True,True,True,0.0071839080459768145,-0.17836797815012612,0.0038483833550460303,-0.8932936605959776,-0.8678851108828856,True,True,True,True,True,True,True,True,-0.8932936605960128,-0.8848952590302014,0.0071839080459768145,-0.17836797815012612,0.0038483833550460303,-0.8678851108828856,-0.8932936605959776,limited device-function signal; separate from phase reconstruction and strict usability,False,False,True,True,True,True,0.010090569009647688,-0.1827162721347479,-0.009605961629752835,-0.8981504003164512,-0.873509158502292,0.007936649133663367,0.007857363861386139,7.928527227722866e-05,-0.010090569009647776,,0.08985388580881756,0.10994209568262936,-0.020088209873811796,0.18271627213474784,,0.01068317305836055,0.010786790554535599,-0.00010361749617504926,0.009605961629752802,,0.0018801048354539843,0.014863564928438332,-0.012983460092984348,0.873509158502292,,0.009127973578258992,0.08962208596420619,-0.0804941123859472,0.8981504003164513,-8.04941123859472,0.009127973578257112,0.08962208596420597,-0.08049411238594886,0.898150400316472,-8.049411238594887,0.009303901525043961,0.0844463569118823,-0.07514245538683835,0.8898247139926669,-7.514245538683835,False,False,False,False,True,False,True
refined,coarse,43,E_vs_B_E,False,False,True,True,True,True,-0.05843791347580313,-0.30479797584358803,-0.13993071250500655,-0.8970806308349417,-0.8724527170910463,True,True,True,True,True,True,True,True,-0.8970806308349684,-0.8892187519524987,-0.05843791347580313,-0.30479797584358803,-0.13993071250500655,-0.8724527170910463,-0.8970806308349417,limited device-function signal; separate from phase reconstruction and strict usability,False,False,True,True,True,True,0.010090569009647688,-0.30233851462350075,-0.23557712431466757,-0.9003234487604165,-0.8760110613123664,0.007936649133663367,0.007857363861386139,7.928527227722866e-05,-0.010090569009647776,,0.08985388580881756,0.1287929571751078,-0.03893907136629024,0.3023385146235008,,0.01068317305836055,0.013975475352935642,-0.003292302294575092,0.2355771243146676,,0.0018801048354539843,0.015163488415612212,-0.013283383580158228,0.8760110613123664,,0.009127973578258992,0.09157593701570703,-0.08244796343744804,0.9003234487604165,-8.244796343744804,0.009127973578257112,0.0915759370156999,-0.08244796343744279,0.9003234487604292,-8.244796343744278,0.009303901525043961,0.08625520523196857,-0.07695130370692461,0.8921351876675417,-7.695130370692461,False,False,False,False,False,False,False
refined,fine,29,E_vs_D_E,False,False,False,True,True,True,-0.016855537567850725,-0.013525861111732386,-0.0026358580205672125,-0.07915876429206674,-0.06915477560275858,False,False,False,True,True,True,True,True,-0.07915876429095485,-0.08099712679660132,-0.016855537567850725,-0.013525861111732386,-0.0026358580205672125,-0.06915477560275858,-0.07915876429206674,limited device-function signal; separate from phase reconstruction and strict usability,False,False,False,True,True,True,-0.014554574294778229,-0.012342217020127888,0.003421596955196058,-0.042215954917032304,-0.03593148481474174,0.008890199566831684,0.009021503712871286,-0.00013130414603960278,0.014554574294778244,,0.10214659053192582,0.10342306038812181,-0.0012764698561959914,0.012342217020127944,,0.011004309065133203,0.01096678514646776,3.752391866544344e-05,-0.00342159695519606,,0.002155777266374656,0.0022361245413770156,-8.034727500235957e-05,0.03593148481474173,,0.011672700131282288,0.012187194170969036,-0.0005144940396867477,0.04221595491703234,-0.05144940396867477,0.01167270013128777,0.012187194170957656,-0.0005144940396698862,0.04221595491568819,-0.05144940396698862,0.011869969297009758,0.01238736315210634,-0.0005173938550965818,0.04176787656448133,-0.051739385509658176,False,False,False,False,False,False,False
refined,fine,29,E_vs_F,False,False,True,True,True,True,0.08122826861044789,-0.1696658126521247,-0.026832636559949514,-0.8611181763737539,-0.8447964263340768,False,True,True,False,True,True,True,True,-0.8611181763736967,-0.8507117493058516,0.08122826861044789,-0.1696658126521247,-0.026832636559949514,-0.8447964263340768,-0.8611181763737539,limited device-function signal; separate from phase reconstruction and strict usability,False,False,True,True,True,True,0.13144811970860412,-0.16931882918738717,-0.029191026688335283,-0.8691712414877575,-0.8542586860761663,0.008890199566831684,0.007857363861386139,0.001032835705445545,-0.13144811970860415,,0.10214659053192582,0.1229672636397922,-0.02082067310786638,0.16931882918738717,,0.011004309065133203,0.011335195046245646,-0.00033088598111244254,0.029191026688335286,,0.002155777266374656,0.014791806168985776,-0.01263602890261112,0.8542586860761663,,0.011672700131282288,0.08922120995430828,-0.077548509823026,0.8691712414877575,-7.7548509823025995,0.01167270013128777,0.08922120995431156,-0.07754850982302379,0.8691712414877009,-7.754850982302379,0.011869969297009758,0.08383322109293433,-0.07196325179592457,0.8584097194136062,-7.196325179592457,False,False,False,False,False,False,False
