reference,reader,object,interval,metrics.S,metrics.Ephi,metrics.ET,metrics.EV,metrics.EI,metrics.bottom_current_NRMSE,metrics.power_trace_NRMSE,normalizers.top_current,normalizers.power,normalizers.temperature,normalizers.potential,normalizers.phase,duration,unnormalized_error_integrals.S,unnormalized_error_integrals.Ephi,unnormalized_error_integrals.ET,unnormalized_error_integrals.EV,unnormalized_error_integrals.EI,unnormalized_error_integrals.bottom_current_NRMSE,unnormalized_error_integrals.power_trace_NRMSE,valid,current_guard_identity,bottom_current_identity,T_phase_grid,potential_measure
refined,fine,shorter/29/F,window,0.007857363861386139,0.1229672636397922,0.011335195046245646,0.014791806168985776,0.08922120995430828,0.08922120995431156,0.08383322109293433,0.5922688098905289,0.4105022776307056,0.45,1.0,1.0,1.01,0.0079359375,0.015272157406328741,2.627873142376872e-05,0.00022098550503825415,0.0028203000534836,0.0028203000534838076,0.0011961477354935862,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
refined,fine,shorter/29/F,outside,0.0009319945469798657,0.017398527570717737,0.011641930011802382,0.0007013797203149904,0.004856444287843308,0.004856444287842136,0.004512434060707404,0.476719277881417,0.3301541456806389,0.45,1.0,1.0,1.49,0.001388671875,0.00045103605482724765,4.0894157391751e-05,7.329809329830099e-07,7.986353316045899e-06,7.986353316042043e-06,3.307055746476076e-06,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
refined,fine,shorter/29/F,full,0.0037298437500000005,0.07930496443768445,0.011518992481278155,0.009417398493665588,0.06388861128672749,0.06388861128672979,0.06005157189091818,0.5264634683460825,0.3647518956252124,0.45,1.0,1.0,2.5,0.009324609375,0.01572319346115599,6.717288881551972e-05,0.0002217184859712372,0.002828286406799646,0.0028282864067998496,0.0011994547912400624,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
refined,fine,shorter/43/E,window,0.007936649133663367,0.08985388580881756,0.01068317305836055,0.00199872539541109,0.010024316187666877,0.010024316187670607,0.010259955827021043,0.5922688098905289,0.4105022776307056,0.45,1.0,1.0,1.01,0.008016015625000001,0.008154458002893467,2.3342476413317977e-05,4.034852238323831e-06,3.560152586729608e-05,3.5601525867322574e-05,1.791610082989269e-05,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
refined,fine,shorter/43/E,outside,0.0007766621224832215,0.013906319276291754,0.011390492799178305,0.000448481192128179,0.0025141340637930445,0.002514134063786059,0.0024395229030728005,0.476719277881417,0.3301541456806389,0.45,1.0,1.0,1.49,0.0011572265625,0.00028814471656310377,3.914680510014888e-05,2.9969171574214177e-07,2.1403685559351644e-06,2.1403685559232704e-06,9.665616904643163e-07,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
refined,fine,shorter/43/E,full,0.0036692968750000007,0.05811231442459186,0.011110158315900766,0.0013167450708570694,0.007380292983038048,0.0073802929830394754,0.007534666836589006,0.5264634683460825,0.3647518956252124,0.45,1.0,1.0,2.5,0.009173242187500001,0.008442602719456568,6.248928151346684e-05,4.334543954065972e-06,3.774189442323124e-05,3.7741894423245845e-05,1.8882662520357002e-05,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
refined,fine,shorter/43/D_E,window,0.007540416150990099,0.08620664743139256,0.0108630754400641,0.0020982788547428575,0.010630373769823797,0.010630373769828144,0.010815885943327512,0.5922688098905289,0.4105022776307056,0.45,1.0,1.0,1.01,0.0076158203125,0.007505901921974025,2.4135260599579546e-05,4.4468018937836075e-06,4.0036505888282614e-05,4.0036505888315364e-05,1.991025002252725e-05,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
refined,fine,shorter/43/D_E,outside,0.0007674863674496645,0.01379156971149871,0.011438183051584843,0.0004134168718580919,0.002372669896627186,0.002372669896631503,0.002278371440321424,0.476719277881417,0.3301541456806389,0.45,1.0,1.0,1.49,0.0011435546875,0.00028340901870962167,3.9475294710843515e-05,2.5466112980602564e-07,1.9062784480293167e-06,1.906278448036253e-06,8.430800925052698e-07,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
refined,fine,shorter/43/D_E,full,0.00350375,0.055818674082008246,0.01120939247352536,0.0013713443073990767,0.007780193237852297,0.0077801932378559775,0.00789907677909342,0.5264634683460825,0.3647518956252124,0.45,1.0,1.0,2.5,0.008759375,0.007789310940683647,6.361055531042303e-05,4.701463023589633e-06,4.1942784336311935e-05,4.194278433635162e-05,2.075333011503252e-05,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
refined,fine,shorter/43/F,window,0.007857363861386139,0.10994209568262936,0.010786790554535599,0.014686826071381864,0.08860038354698149,0.08860038354698806,0.08341978700863371,0.5922688098905289,0.4105022776307056,0.45,1.0,1.0,1.01,0.0079359375,0.012208137047119315,2.3797475791848756e-05,0.00021785988865153229,0.002781187715424937,0.002781187715425348,0.00118437892062202,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
refined,fine,shorter/43/F,outside,0.0007864932885906039,0.01414108058845135,0.011253907548096511,0.000370036663014547,0.002255675532250273,0.0022556755322530875,0.0019535579508954477,0.476719277881417,0.3301541456806389,0.45,1.0,1.0,1.49,0.0011718749999999997,0.00029795553871152263,3.821360253088049e-05,2.0402142664266267e-07,1.7229193752439958e-06,1.7229193752482954e-06,6.198296910762865e-07,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
refined,fine,shorter/43/F,full,0.0036431249999999997,0.07072790845438832,0.011067566078822155,0.009339462727120334,0.06337403878459613,0.06337403878460086,0.059688598848134995,0.5264634683460825,0.3647518956252124,0.45,1.0,1.0,2.5,0.0091078125,0.012506092585830837,6.201107832272924e-05,0.00021806391007817493,0.002782910634800181,0.002782910634800596,0.0011849987503130964,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
refined,fine,shorter/B_E,window,0.007857363861386139,0.1287929571751078,0.013975475352935642,0.01497365361442529,0.09047469072975393,0.09047469072973814,0.0851508098335167,0.5922688098905289,0.4105022776307056,0.45,1.0,1.0,1.01,0.0079359375,0.016753502076088243,3.994657771691814e-05,0.00022645240559043947,0.0029001022685177635,0.0029001022685167504,0.0012340423991233271,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
refined,fine,shorter/B_E,outside,0.0012125104865771813,0.021904995592953506,0.012148507319504669,0.0020956259389392686,0.015327611586161674,0.015327611586167451,0.01562507009122616,0.476719277881417,0.3301541456806389,0.45,1.0,1.0,1.49,0.001806640625,0.0007149449595716956,4.4530455274526346e-05,6.543555633173085e-06,7.955375262648788e-05,7.955375262654785e-05,3.9651874849344515e-05,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
